OtherArea,Group,Variable,Year,PortugueseCommonName,Taxon,CatchAmount (tonnes),Sector
Rio de Janeiro,Sciaenidae,Pesc_amarela_ind,1969,Pescada amarela,Cynoscion acoupa,"0,8693324487","Industrial (LS, C)"
Rio de Janeiro,Sciaenidae,Pesc_amarela_ind,1970,Pescada amarela,Cynoscion acoupa,"0,7863809769","Industrial (LS, C)"
Rio de Janeiro,Sciaenidae,Pesc_amarela_ind,1971,Pescada amarela,Cynoscion acoupa,"1,024784707","Industrial (LS, C)"
Rio de Janeiro,Sciaenidae,Pesc_amarela_ind,1972,Pescada amarela,Cynoscion acoupa,"0,7648063877","Industrial (LS, C)"
Rio de Janeiro,Sciaenidae,Pesc_amarela_ind,1973,Pescada amarela,Cynoscion acoupa,"12,29004874","Industrial (LS, C)"
Rio de Janeiro,Sciaenidae,Pesc_amarela_ind,1974,Pescada amarela,Cynoscion acoupa,"9,025716782","Industrial (LS, C)"
Rio de Janeiro,Sciaenidae,Pesc_amarela_ind,1975,Pescada amarela,Cynoscion acoupa,"5,054961657","Industrial (LS, C)"
Rio de Janeiro,Sciaenidae,Pesc_amarela_ind,1976,Pescada amarela,Cynoscion acoupa,"7,163311848","Industrial (LS, C)"
Rio de Janeiro,Sciaenidae,Pesc_amarela_ind,1977,Pescada amarela,Cynoscion acoupa,"3,143820532","Industrial (LS, C)"
Rio de Janeiro,Sciaenidae,Pesc_amarela_ind,1978,Pescada amarela,Cynoscion acoupa,"0,003084450877","Industrial (LS, C)"
Rio de Janeiro,Sciaenidae,Pesc_amarela_ind,1979,Pescada amarela,Cynoscion acoupa,"0,7865349736","Industrial (LS, C)"
Rio de Janeiro,Sciaenidae,Pesc_amarela_ind,1980,Pescada amarela,Cynoscion acoupa,"0,03084450877","Industrial (LS, C)"
Rio de Janeiro,Sciaenidae,Pesc_amarela_ind,1981,Pescada amarela,Cynoscion acoupa,"0,1788981509","Industrial (LS, C)"
Rio de Janeiro,Sciaenidae,Pesc_amarela_ind,1982,Pescada amarela,Cynoscion acoupa,"0,0524356649","Industrial (LS, C)"
Rio de Janeiro,Sciaenidae,Pesc_amarela_ind,1983,Pescada amarela,Cynoscion acoupa,"0,2066582087","Industrial (LS, C)"
Rio de Janeiro,Sciaenidae,Pesc_amarela_ind,1984,Pescada amarela,Cynoscion acoupa,"1,367049654","Industrial (LS, C)"
Rio de Janeiro,Sciaenidae,Pesc_amarela_ind,1985,Pescada amarela,Cynoscion acoupa,"0,1943204052","Industrial (LS, C)"
Rio de Janeiro,Sciaenidae,Pesc_amarela_ind,1986,Pescada amarela,Cynoscion acoupa,"1,197404856","Industrial (LS, C)"
Rio de Janeiro,Sciaenidae,Pesc_amarela_ind,1987,Pescada amarela,Cynoscion acoupa,"0,2220804631","Industrial (LS, C)"
Rio de Janeiro,Sciaenidae,Pesc_amarela_ind,1988,Pescada amarela,Cynoscion acoupa,"0,1141246824","Industrial (LS, C)"
Rio de Janeiro,Sciaenidae,Pesc_amarela_ind,1989,Pescada amarela,Cynoscion acoupa,"0,0925335263","Industrial (LS, C)"
Rio de Janeiro,Sciaenidae,Pesc_amarela_ind,1990,Pescada amarela,Cynoscion acoupa,"0,1136598587","Industrial (LS, C)"
Rio de Janeiro,Sciaenidae,Pesc_amarela_ind,1991,Pescada amarela,Cynoscion acoupa,"0,7417149544","Industrial (LS, C)"
Rio de Janeiro,Sciaenidae,Pesc_amarela_ind,1992,Pescada amarela,Cynoscion acoupa,"1,926810265","Industrial (LS, C)"
Rio de Janeiro,Sciaenidae,Pesc_amarela_ind,1993,Pescada amarela,Cynoscion acoupa,"3,254030704","Industrial (LS, C)"
Rio de Janeiro,Sciaenidae,Pesc_amarela_ind,1994,Pescada amarela,Cynoscion acoupa,"4,703484535","Industrial (LS, C)"
Rio de Janeiro,Sciaenidae,Pesc_amarela_ind,1995,Pescada amarela,Cynoscion acoupa,"6,214068413","Industrial (LS, C)"
Rio de Janeiro,Sciaenidae,Pesc_amarela_ind,1996,Pescada amarela,Cynoscion acoupa,"7,140342515","Industrial (LS, C)"
Rio de Janeiro,Sciaenidae,Pesc_amarela_ind,1997,Pescada amarela,Cynoscion acoupa,"0,7310148578","Industrial (LS, C)"
Rio de Janeiro,Sciaenidae,Pesc_amarela_ind,1998,Pescada amarela,Cynoscion acoupa,"11,334025","Industrial (LS, C)"
Rio de Janeiro,Sciaenidae,Pesc_amarela_ind,1999,Pescada amarela,Cynoscion acoupa,"0,06477346841","Industrial (LS, C)"
Rio de Janeiro,Sciaenidae,Pesc_amarela_ind,2000,Pescada amarela,Cynoscion acoupa,"0,5262178325","Industrial (LS, C)"
Rio de Janeiro,Sciaenidae,Pesc_amarela_ind,2001,Pescada amarela,Cynoscion acoupa,"0,5215911561","Industrial (LS, C)"
Rio de Janeiro,Sciaenidae,Pesc_amarela_ind,2002,Pescada amarela,Cynoscion acoupa,"2,726707139","Industrial (LS, C)"
Rio de Janeiro,Sciaenidae,Pesc_amarela_ind,2003,Pescada amarela,Cynoscion acoupa,"3,813071764","Industrial (LS, C)"
Rio de Janeiro,Sciaenidae,Pesc_amarela_ind,2004,Pescada amarela,Cynoscion acoupa,"3,777600579","Industrial (LS, C)"
Rio de Janeiro,Sciaenidae,Pesc_amarela_ind,2005,Pescada amarela,Cynoscion acoupa,"5,793022833","Industrial (LS, C)"
Rio de Janeiro,Sciaenidae,Pesc_amarela_ind,2006,Pescada amarela,Cynoscion acoupa,"6,783769481","Industrial (LS, C)"
Rio de Janeiro,Sciaenidae,Pesc_amarela_ind,2007,Pescada amarela,Cynoscion acoupa,"7,774516128","Industrial (LS, C)"
Rio de Janeiro,Sciaenidae,Pesc_amarela_ind,2008,Pescada amarela,Cynoscion acoupa,"0,4510618227","Industrial (LS, C)"
Rio de Janeiro,Sciaenidae,Pesc_amarela_ind,2009,Pescada amarela,Cynoscion acoupa,"0,0005829612157","Industrial (LS, C)"
Rio de Janeiro,Sciaenidae,Pesc_amarela_ind,2010,Pescada amarela,Cynoscion acoupa,"0,3807593077","Industrial (LS, C)"
Rio de Janeiro,Sciaenidae,Pesc_amarela_ind,2011,Pescada amarela,Cynoscion acoupa,"2,376137749","Industrial (LS, C)"
Rio de Janeiro,Sciaenidae,Pesc_amarela_ind,2012,Pescada amarela,Cynoscion acoupa,"3,086452363","Industrial (LS, C)"
Rio de Janeiro,Sciaenidae,Pesc_amarela_ind,2013,Pescada amarela,Cynoscion acoupa,"0,4163376984","Industrial (LS, C)"
Rio de Janeiro,Sciaenidae,Pesc_amarela_ind,2014,Pescada amarela,Cynoscion acoupa,"1,43853096","Industrial (LS, C)"
Rio de Janeiro,Sciaenidae,Pesc_amarela_ind,2015,Pescada amarela,Cynoscion acoupa,"0,3979642696","Industrial (LS, C)"
Rio de Janeiro,Sciaenidae,Pesc_amarela_ind,2016,Pescada amarela,Cynoscion acoupa,"0,5921096802","Industrial (LS, C)"
Rio de Janeiro,Sciaenidae,Pesc_amarela_ind,2017,Pescada amarela,Cynoscion acoupa,"0,5830061365","Industrial (LS, C)"
Rio de Janeiro,Sciaenidae,Pesc_amarela_ind,2018,Pescada amarela,Cynoscion acoupa,"1,240257621","Industrial (LS, C)"
Rio de Janeiro,Sciaenidae,Pesc_amarela_ind,2019,Pescada amarela,Cynoscion acoupa,"0,3731118484","Industrial (LS, C)"
Rio de Janeiro,Sciaenidae,Pesc_amarela_ind,2020,Pescada amarela,Cynoscion acoupa,"0,4858909875","Industrial (LS, C)"
Rio de Janeiro,Sciaenidae,Pesc_amarela_ind,2021,Pescada amarela,Cynoscion acoupa,"8,849682622","Industrial (LS, C)"
Rio de Janeiro,Sciaenidae,Pesc_amarela_ind,2022,Pescada amarela,Cynoscion acoupa,"2,968289903","Industrial (LS, C)"
Rio de Janeiro,Sciaenidae,Pesc_banana_art,2017,Pescada banana,Nebris microps,"0,009375160055","Artisanal (SS, C)"
Rio de Janeiro,Sciaenidae,Pesc_banana_art,2018,Pescada banana,Nebris microps,"0,3316189949","Artisanal (SS, C)"
Rio de Janeiro,Sciaenidae,Pesc_banana_art,2019,Pescada banana,Nebris microps,"0,1396111103","Artisanal (SS, C)"
Rio de Janeiro,Sciaenidae,Pesc_banana_art,2020,Pescada banana,Nebris microps,"0,2360535026","Artisanal (SS, C)"
Rio de Janeiro,Sciaenidae,Pesc_banana_art,2021,Pescada banana,Nebris microps,"0,1218603055","Artisanal (SS, C)"
Rio de Janeiro,Sciaenidae,Pesc_banana_art,2022,Pescada banana,Nebris microps,"0,08013987534","Artisanal (SS, C)"
Rio de Janeiro,Sciaenidae,Pesc_banana_ind,1950,Pescada banana,Nebris microps,"0,5419337749","Industrial (LS, C)"
Rio de Janeiro,Sciaenidae,Pesc_banana_ind,1951,Pescada banana,Nebris microps,"0,5039650798","Industrial (LS, C)"
Rio de Janeiro,Sciaenidae,Pesc_banana_ind,1952,Pescada banana,Nebris microps,"0,4704123139","Industrial (LS, C)"
Rio de Janeiro,Sciaenidae,Pesc_banana_ind,1953,Pescada banana,Nebris microps,"0,4368593991","Industrial (LS, C)"
Rio de Janeiro,Sciaenidae,Pesc_banana_ind,1954,Pescada banana,Nebris microps,"0,4033024609","Industrial (LS, C)"
Rio de Janeiro,Sciaenidae,Pesc_banana_ind,1955,Pescada banana,Nebris microps,"0,3697467446","Industrial (LS, C)"
Rio de Janeiro,Sciaenidae,Pesc_banana_ind,1956,Pescada banana,Nebris microps,"0,3375362158","Industrial (LS, C)"
Rio de Janeiro,Sciaenidae,Pesc_banana_ind,1957,Pescada banana,Nebris microps,"0,3042194247","Industrial (LS, C)"
Rio de Janeiro,Sciaenidae,Pesc_banana_ind,1958,Pescada banana,Nebris microps,"0,2686117291","Industrial (LS, C)"
Rio de Janeiro,Sciaenidae,Pesc_banana_ind,1959,Pescada banana,Nebris microps,"0,2407166511","Industrial (LS, C)"
Rio de Janeiro,Sciaenidae,Pesc_banana_ind,1960,Pescada banana,Nebris microps,"0,2144050002","Industrial (LS, C)"
Rio de Janeiro,Sciaenidae,Pesc_banana_ind,1961,Pescada banana,Nebris microps,"0,192943126","Industrial (LS, C)"
Rio de Janeiro,Sciaenidae,Pesc_banana_ind,1962,Pescada banana,Nebris microps,"0,06015223243","Industrial (LS, C)"
Rio de Janeiro,Sciaenidae,Pesc_banana_ind,1963,Pescada banana,Nebris microps,"0,08894177488","Industrial (LS, C)"
Rio de Janeiro,Sciaenidae,Pesc_banana_ind,1964,Pescada banana,Nebris microps,"0,1435814268","Industrial (LS, C)"
Rio de Janeiro,Sciaenidae,Pesc_banana_ind,1965,Pescada banana,Nebris microps,"0,2032531798","Industrial (LS, C)"
Rio de Janeiro,Sciaenidae,Pesc_banana_ind,1966,Pescada banana,Nebris microps,"0,05218765717","Industrial (LS, C)"
Rio de Janeiro,Sciaenidae,Pesc_banana_ind,1967,Pescada banana,Nebris microps,"0,1378904839","Industrial (LS, C)"
Rio de Janeiro,Sciaenidae,Pesc_banana_ind,1968,Pescada banana,Nebris microps,"0,3542269119","Industrial (LS, C)"
Rio de Janeiro,Sciaenidae,Pesc_banana_ind,1969,Pescada banana,Nebris microps,"0,2373568742","Industrial (LS, C)"
Rio de Janeiro,Sciaenidae,Pesc_banana_ind,1970,Pescada banana,Nebris microps,"0,2147083442","Industrial (LS, C)"
Rio de Janeiro,Sciaenidae,Pesc_banana_ind,1971,Pescada banana,Nebris microps,"0,279800547","Industrial (LS, C)"
Rio de Janeiro,Sciaenidae,Pesc_banana_ind,1972,Pescada banana,Nebris microps,"0,2088177588","Industrial (LS, C)"
Rio de Janeiro,Sciaenidae,Pesc_banana_ind,1973,Pescada banana,Nebris microps,"3,355594924","Industrial (LS, C)"
Rio de Janeiro,Sciaenidae,Pesc_banana_ind,1974,Pescada banana,Nebris microps,"1,973626971","Industrial (LS, C)"
Rio de Janeiro,Sciaenidae,Pesc_banana_ind,1975,Pescada banana,Nebris microps,"1,380173833","Industrial (LS, C)"
Rio de Janeiro,Sciaenidae,Pesc_banana_ind,1976,Pescada banana,Nebris microps,"9,955824048","Industrial (LS, C)"
Rio de Janeiro,Sciaenidae,Pesc_banana_ind,1977,Pescada banana,Nebris microps,"2,858368298","Industrial (LS, C)"
Rio de Janeiro,Sciaenidae,Pesc_banana_ind,1978,Pescada banana,Nebris microps,"0,0008421583939","Industrial (LS, C)"
Rio de Janeiro,Sciaenidae,Pesc_banana_ind,1979,Pescada banana,Nebris microps,"0,2147503904","Industrial (LS, C)"
Rio de Janeiro,Sciaenidae,Pesc_banana_ind,1980,Pescada banana,Nebris microps,"0,008421583939","Industrial (LS, C)"
Rio de Janeiro,Sciaenidae,Pesc_banana_ind,1981,Pescada banana,Nebris microps,"0,04884518684","Industrial (LS, C)"
Rio de Janeiro,Sciaenidae,Pesc_banana_ind,1982,Pescada banana,Nebris microps,"0,0143166927","Industrial (LS, C)"
Rio de Janeiro,Sciaenidae,Pesc_banana_ind,1983,Pescada banana,Nebris microps,"0,05642461239","Industrial (LS, C)"
Rio de Janeiro,Sciaenidae,Pesc_banana_ind,1984,Pescada banana,Nebris microps,"0,1002168489","Industrial (LS, C)"
Rio de Janeiro,Sciaenidae,Pesc_banana_ind,1985,Pescada banana,Nebris microps,"0,05305597881","Industrial (LS, C)"
Rio de Janeiro,Sciaenidae,Pesc_banana_ind,1986,Pescada banana,Nebris microps,"0,05389813721","Industrial (LS, C)"
Rio de Janeiro,Sciaenidae,Pesc_banana_ind,1987,Pescada banana,Nebris microps,"0,06063540436","Industrial (LS, C)"
Rio de Janeiro,Sciaenidae,Pesc_banana_ind,1988,Pescada banana,Nebris microps,"0,03115986057","Industrial (LS, C)"
Rio de Janeiro,Sciaenidae,Pesc_banana_ind,1989,Pescada banana,Nebris microps,"0,02526475182","Industrial (LS, C)"
Rio de Janeiro,Sciaenidae,Pesc_banana_ind,1990,Pescada banana,Nebris microps,"0,008070677519","Industrial (LS, C)"
Rio de Janeiro,Sciaenidae,Pesc_banana_ind,1991,Pescada banana,Nebris microps,"0,003292739391","Industrial (LS, C)"
Rio de Janeiro,Sciaenidae,Pesc_banana_ind,1992,Pescada banana,Nebris microps,"0,00547015667","Industrial (LS, C)"
Rio de Janeiro,Sciaenidae,Pesc_banana_ind,1993,Pescada banana,Nebris microps,"0,01","Industrial (LS, C)"
Rio de Janeiro,Sciaenidae,Pesc_banana_ind,1994,Pescada banana,Nebris microps,"0,02278295159","Industrial (LS, C)"
Rio de Janeiro,Sciaenidae,Pesc_banana_ind,1995,Pescada banana,Nebris microps,"0,05495008826","Industrial (LS, C)"
Rio de Janeiro,Sciaenidae,Pesc_banana_ind,1996,Pescada banana,Nebris microps,"0,03831820692","Industrial (LS, C)"
Rio de Janeiro,Sciaenidae,Pesc_banana_ind,1997,Pescada banana,Nebris microps,"0,1995915393","Industrial (LS, C)"
Rio de Janeiro,Sciaenidae,Pesc_banana_ind,1998,Pescada banana,Nebris microps,"0,3642335054","Industrial (LS, C)"
Rio de Janeiro,Sciaenidae,Pesc_banana_ind,1999,Pescada banana,Nebris microps,"0,01768532627","Industrial (LS, C)"
Rio de Janeiro,Sciaenidae,Pesc_banana_ind,2000,Pescada banana,Nebris microps,"0,007158346348","Industrial (LS, C)"
Rio de Janeiro,Sciaenidae,Pesc_banana_ind,2001,Pescada banana,Nebris microps,"0,005895108757","Industrial (LS, C)"
Rio de Janeiro,Sciaenidae,Pesc_banana_ind,2002,Pescada banana,Nebris microps,"0,06189864195","Industrial (LS, C)"
Rio de Janeiro,Sciaenidae,Pesc_banana_ind,2003,Pescada banana,Nebris microps,"0,08547907698","Industrial (LS, C)"
Rio de Janeiro,Sciaenidae,Pesc_banana_ind,2004,Pescada banana,Nebris microps,"0,07579425545","Industrial (LS, C)"
Rio de Janeiro,Sciaenidae,Pesc_banana_ind,2005,Pescada banana,Nebris microps,"0,08000504742","Industrial (LS, C)"
Rio de Janeiro,Sciaenidae,Pesc_banana_ind,2006,Pescada banana,Nebris microps,"0,07747857224","Industrial (LS, C)"
Rio de Janeiro,Sciaenidae,Pesc_banana_ind,2007,Pescada banana,Nebris microps,"0,07495209706","Industrial (LS, C)"
Rio de Janeiro,Sciaenidae,Pesc_banana_ind,2008,Pescada banana,Nebris microps,"0,03032359729","Industrial (LS, C)"
Rio de Janeiro,Sciaenidae,Pesc_banana_ind,2009,Pescada banana,Nebris microps,"0,0001591679364","Industrial (LS, C)"
Rio de Janeiro,Sciaenidae,Pesc_banana_ind,2010,Pescada banana,Nebris microps,"0,004299450402","Industrial (LS, C)"
Rio de Janeiro,Sciaenidae,Pesc_banana_ind,2011,Pescada banana,Nebris microps,"0,01368928469","Industrial (LS, C)"
Rio de Janeiro,Sciaenidae,Pesc_banana_ind,2012,Pescada banana,Nebris microps,"0,01377518485","Industrial (LS, C)"
Rio de Janeiro,Sciaenidae,Pesc_banana_ind,2013,Pescada banana,Nebris microps,"0,004733772332","Industrial (LS, C)"
Rio de Janeiro,Sciaenidae,Pesc_banana_ind,2014,Pescada banana,Nebris microps,"0,01052024266","Industrial (LS, C)"
Rio de Janeiro,Sciaenidae,Pesc_banana_ind,2015,Pescada banana,Nebris microps,"0,007362148679","Industrial (LS, C)"
Rio de Janeiro,Sciaenidae,Pesc_banana_ind,2016,Pescada banana,Nebris microps,"0,05447107553","Industrial (LS, C)"
Rio de Janeiro,Sciaenidae,Pesc_banana_ind,2017,Pescada banana,Nebris microps,"0,09802931199","Industrial (LS, C)"
Rio de Janeiro,Sciaenidae,Pesc_banana_ind,2018,Pescada banana,Nebris microps,"0,2411159344","Industrial (LS, C)"
Rio de Janeiro,Sciaenidae,Pesc_banana_ind,2019,Pescada banana,Nebris microps,"0,1723872398","Industrial (LS, C)"
Rio de Janeiro,Sciaenidae,Pesc_banana_ind,2020,Pescada banana,Nebris microps,"0,1151988849","Industrial (LS, C)"
Rio de Janeiro,Sciaenidae,Pesc_banana_ind,2021,Pescada banana,Nebris microps,"0,03821859193","Industrial (LS, C)"
Rio de Janeiro,Sciaenidae,Pesc_banana_ind,2022,Pescada banana,Nebris microps,"0,002213480113","Industrial (LS, C)"
Rio de Janeiro,Sciaenidae,Pesc_faneca_art,2009,Pescada faneca,Isopisthus parvipinnis,"0,015","Artisanal (SS, C)"
Rio de Janeiro,Sciaenidae,Pesc_faneca_art,2010,Pescada faneca,Isopisthus parvipinnis,"0,009518342122","Artisanal (SS, C)"
Rio de Janeiro,Sciaenidae,Pesc_faneca_art,2011,Pescada faneca,Isopisthus parvipinnis,"0,2008496629","Artisanal (SS, C)"
Rio de Janeiro,Sciaenidae,Pesc_faneca_art,2012,Pescada faneca,Isopisthus parvipinnis,"0,1308388156","Artisanal (SS, C)"
Rio de Janeiro,Sciaenidae,Pesc_faneca_art,2013,Pescada faneca,Isopisthus parvipinnis,"0,2414368144","Artisanal (SS, C)"
Rio de Janeiro,Sciaenidae,Pesc_faneca_art,2014,Pescada faneca,Isopisthus parvipinnis,"0,3514363395","Artisanal (SS, C)"
Rio de Janeiro,Sciaenidae,Pesc_faneca_art,2015,Pescada faneca,Isopisthus parvipinnis,"0,1643781749","Artisanal (SS, C)"
Rio de Janeiro,Sciaenidae,Pesc_faneca_art,2016,Pescada faneca,Isopisthus parvipinnis,"0,9836259484","Artisanal (SS, C)"
Rio de Janeiro,Sciaenidae,Pesc_faneca_art,2017,Pescada faneca,Isopisthus parvipinnis,"1,847519857","Artisanal (SS, C)"
Rio de Janeiro,Sciaenidae,Pesc_faneca_art,2018,Pescada faneca,Isopisthus parvipinnis,"2,04307152","Artisanal (SS, C)"
Rio de Janeiro,Sciaenidae,Pesc_faneca_art,2019,Pescada faneca,Isopisthus parvipinnis,"2,423008666","Artisanal (SS, C)"
Rio de Janeiro,Sciaenidae,Pesc_faneca_art,2020,Pescada faneca,Isopisthus parvipinnis,"2,282124886","Artisanal (SS, C)"
Rio de Janeiro,Sciaenidae,Pesc_faneca_art,2021,Pescada faneca,Isopisthus parvipinnis,"0,800937623","Artisanal (SS, C)"
Rio de Janeiro,Sciaenidae,Pesc_faneca_art,2022,Pescada faneca,Isopisthus parvipinnis,"0,04357576542","Artisanal (SS, C)"
Rio de Janeiro,Sciaenidae,Pesc_faneca_ind,2017,Pescada faneca,Isopisthus parvipinnis,"0,5075671754","Industrial (LS, C)"
Rio de Janeiro,Sciaenidae,Pesc_faneca_ind,2018,Pescada faneca,Isopisthus parvipinnis,"4,41542146","Industrial (LS, C)"
Rio de Janeiro,Sciaenidae,Pesc_faneca_ind,2019,Pescada faneca,Isopisthus parvipinnis,"2,135941035","Industrial (LS, C)"
Rio de Janeiro,Sciaenidae,Pesc_faneca_ind,2020,Pescada faneca,Isopisthus parvipinnis,"2,160927892","Industrial (LS, C)"
Rio de Janeiro,Sciaenidae,Pesc_faneca_ind,2021,Pescada faneca,Isopisthus parvipinnis,"0,7387646437","Industrial (LS, C)"
Rio de Janeiro,Sciaenidae,Pesc_faneca_ind,2022,Pescada faneca,Isopisthus parvipinnis,"0,05998324753","Industrial (LS, C)"
Rio de Janeiro,Sciaenidae,Pesc_bicuda_art,1950,Pescada bicuda,Cynoscion microlepidotus,"2,558509827","Artisanal (SS, C)"
Rio de Janeiro,Sciaenidae,Pesc_bicuda_art,1951,Pescada bicuda,Cynoscion microlepidotus,"6,23367691","Artisanal (SS, C)"
Rio de Janeiro,Sciaenidae,Pesc_bicuda_art,1952,Pescada bicuda,Cynoscion microlepidotus,"9,894397736","Artisanal (SS, C)"
Rio de Janeiro,Sciaenidae,Pesc_bicuda_art,1953,Pescada bicuda,Cynoscion microlepidotus,"13,67639923","Artisanal (SS, C)"
Rio de Janeiro,Sciaenidae,Pesc_bicuda_art,1954,Pescada bicuda,Cynoscion microlepidotus,"17,46672249","Artisanal (SS, C)"
Rio de Janeiro,Sciaenidae,Pesc_bicuda_art,1955,Pescada bicuda,Cynoscion microlepidotus,"21,29659843","Artisanal (SS, C)"
Rio de Janeiro,Sciaenidae,Pesc_bicuda_art,1956,Pescada bicuda,Cynoscion microlepidotus,"25,13042831","Artisanal (SS, C)"
Rio de Janeiro,Sciaenidae,Pesc_bicuda_art,1957,Pescada bicuda,Cynoscion microlepidotus,"28,96424866","Artisanal (SS, C)"
Rio de Janeiro,Sciaenidae,Pesc_bicuda_art,1958,Pescada bicuda,Cynoscion microlepidotus,"32,798172","Artisanal (SS, C)"
Rio de Janeiro,Sciaenidae,Pesc_bicuda_art,1959,Pescada bicuda,Cynoscion microlepidotus,"36,63235474","Artisanal (SS, C)"
Rio de Janeiro,Sciaenidae,Pesc_bicuda_art,1960,Pescada bicuda,Cynoscion microlepidotus,"40,48545837","Artisanal (SS, C)"
Rio de Janeiro,Sciaenidae,Pesc_bicuda_art,1961,Pescada bicuda,Cynoscion microlepidotus,"44,52711105","Artisanal (SS, C)"
Rio de Janeiro,Sciaenidae,Pesc_bicuda_art,1962,Pescada bicuda,Cynoscion microlepidotus,"46,39177229","Artisanal (SS, C)"
Rio de Janeiro,Sciaenidae,Pesc_bicuda_art,1963,Pescada bicuda,Cynoscion microlepidotus,"53,07897403","Artisanal (SS, C)"
Rio de Janeiro,Sciaenidae,Pesc_bicuda_art,1964,Pescada bicuda,Cynoscion microlepidotus,"69,14542557","Artisanal (SS, C)"
Rio de Janeiro,Sciaenidae,Pesc_bicuda_art,1965,Pescada bicuda,Cynoscion microlepidotus,"52,21810913","Artisanal (SS, C)"
Rio de Janeiro,Sciaenidae,Pesc_bicuda_art,1966,Pescada bicuda,Cynoscion microlepidotus,"17,72053302","Artisanal (SS, C)"
Rio de Janeiro,Sciaenidae,Pesc_bicuda_art,1967,Pescada bicuda,Cynoscion microlepidotus,"40,36930874","Artisanal (SS, C)"
Rio de Janeiro,Sciaenidae,Pesc_bicuda_art,1968,Pescada bicuda,Cynoscion microlepidotus,"90,52359809","Artisanal (SS, C)"
Rio de Janeiro,Sciaenidae,Pesc_bicuda_art,1969,Pescada bicuda,Cynoscion microlepidotus,"53,41658395","Artisanal (SS, C)"
Rio de Janeiro,Sciaenidae,Pesc_bicuda_art,1970,Pescada bicuda,Cynoscion microlepidotus,"42,89581476","Artisanal (SS, C)"
Rio de Janeiro,Sciaenidae,Pesc_bicuda_art,1971,Pescada bicuda,Cynoscion microlepidotus,"49,96124456","Artisanal (SS, C)"
Rio de Janeiro,Sciaenidae,Pesc_bicuda_art,1972,Pescada bicuda,Cynoscion microlepidotus,"33,50248014","Artisanal (SS, C)"
Rio de Janeiro,Sciaenidae,Pesc_bicuda_art,1973,Pescada bicuda,Cynoscion microlepidotus,"486,0072964","Artisanal (SS, C)"
Rio de Janeiro,Sciaenidae,Pesc_bicuda_art,1974,Pescada bicuda,Cynoscion microlepidotus,"339,4463501","Artisanal (SS, C)"
Rio de Janeiro,Sciaenidae,Pesc_bicuda_art,1975,Pescada bicuda,Cynoscion microlepidotus,"164,4775557","Artisanal (SS, C)"
Rio de Janeiro,Sciaenidae,Pesc_bicuda_art,1976,Pescada bicuda,Cynoscion microlepidotus,"215,902016","Artisanal (SS, C)"
